Group1_key,ecatalogue_key,CatFullNumber,Present Sci name,Phylum,Class,Order,Family,Genus,Ocean,SeaGulf,BaySound,Country,ProvinceStateTerritory,DistrictCountyShire,Township,NearestNamedPlace,PreciseLocation,AquDepthFromMet,AquDepthToMet,ColDate,Year Collected,Collector,Lat,Long
196,196,IZ.098091,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
197,197,IZ.098290,Semibalanus balanoides,Arthropoda,Cirripedia,Thoracica,Archaeobalanidae,Semibalanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Shallow intertidal just off Bradley Rocks and along Bradley Point.,0,1,6/15/17,2017,Elder,41.251039,-72.9572
198,198,IZ.098291,Balanus sp.,Arthropoda,Cirripedia,Thoracica,Balanidae,Balanus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Shallow intertidal just off Bradley Rocks and along Bradley Point.,0,1,6/15/17,2017,Elder,41.251039,-72.9572
199,199,IZ.098294,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
200,200,IZ.098301,Boonea bisuturalis,Mollusca,Gastropoda,,Pyramidellidae,Boonea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
201,201,IZ.098309,Cliona celata,Porifera,Demospongiae,Hadromerida,Clionaidae,Cliona,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
202,202,IZ.098310,Gemma gemma,Mollusca,Bivalvia,Veneroida,Veneridae,Gemma,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/21/17,2017,Elder,41.251694,-72.957133
203,203,IZ.098315,Boonea bisuturalis,Mollusca,Gastropoda,,Pyramidellidae,Boonea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/26/17,2017,Elder,41.2517,-72.9572
204,204,IZ.098374,Littorina saxatilis,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
205,205,IZ.098376,Littorina obtusata,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Shallow intertidal just off Bradley Rocks and along Bradley Point.,0,1,6/15/17,2017,Elder,41.251039,-72.9572
206,206,IZ.098379,Littorina littorea,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
207,207,IZ.098382,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
208,208,IZ.098385,Urosalpinx cinerea,Mollusca,Gastropoda,Neogastropoda,Muricidae,Urosalpinx,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
209,209,IZ.098433,Geukensia demissa,Mollusca,Bivalvia,Mytiloida,Mytilidae,Geukensia,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
210,210,IZ.098485,Dyspanopeus sayi,Arthropoda,Malacostraca,Decapoda,Panopeidae,Dyspanopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
211,211,IZ.098501,Schizoporella unicornis,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/26/17,2017,Elder,41.2517,-72.9572
212,212,IZ.098507,Crepidula fornicata,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/26/17,2017,Elder,41.2517,-72.9572
213,213,IZ.098527,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/26/17,2017,Elder,41.2517,-72.9572
214,214,IZ.098542,Eurypanopeus depressus,Arthropoda,Malacostraca,Decapoda,Xanthidae,Eurypanopeus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
215,215,IZ.098544,Schizoporella unicornis,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/21/17,2017,Elder,41.251694,-72.957133
216,216,IZ.098547,Electra monostachys,Bryozoa,Gymnolaemata,Cheilostomata,Electridae,Electra,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/21/17,2017,Elder,41.251694,-72.957133
217,217,IZ.098548,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Tidepools near Bradley Point rocks.,0,1,6/21/17,2017,Elder,41.251694,-72.957133
218,218,IZ.098569,Neomysis americana,Arthropoda,Malacostraca,Mysidacea,Mysidae,Neomysis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
219,219,IZ.098570,Neomysis americana,Arthropoda,Malacostraca,Mysidacea,Mysidae,Neomysis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
220,220,IZ.098571,Neomysis americana,Arthropoda,Malacostraca,Mysidacea,Mysidae,Neomysis,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
221,221,IZ.098572,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
222,222,IZ.098573,Apocorophium acutum,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Apocorophium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
223,223,IZ.098576,Jassa falcata,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Jassa,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
224,224,IZ.098577,Anadara transversa,Mollusca,Bivalvia,Arcoida,Arcidae,Anadara,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
225,225,IZ.098586,Melita nitida,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
226,226,IZ.098605,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
227,227,IZ.098607,Idotea phosphorea,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
228,228,IZ.098624,Clathria (Clathria) prolifera,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
229,229,IZ.098628,Ampithoe valida,Arthropoda,Malacostraca,Amphipoda,Ampithoidae,Ampithoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
230,230,IZ.098629,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
231,231,IZ.098630,Botrylloides diegensis,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
232,232,IZ.098631,Botrylloides diegensis,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
233,233,IZ.098632,Scoletoma fragilis,Annelida,Polychaeta,Eunicida,Lumbrineridae,Scoletoma,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
234,234,IZ.098633,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
235,235,IZ.098634,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
236,236,IZ.098635,Grandidierella,Arthropoda,Malacostraca,Amphipoda,Aoridae,Grandidierella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
237,237,IZ.098636,Euplana gracilis,Platyhelminthes,Turbellaria,Polycladida,Euplanidae,Euplana,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
238,238,IZ.098637,Corophium,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Corophium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
239,239,IZ.098655,Melita nitida,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
240,240,IZ.098667,Gemma gemma,Mollusca,Bivalvia,Veneroida,Veneridae,Gemma,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
241,241,IZ.098675,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/11/17,2017,Elder,72.904,-41.2475
242,242,IZ.098704,Corophium,Arthropoda,Malacostraca,Amphipoda,Ischyroceridae,Corophium,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
243,243,IZ.098718,Demospongiae,Porifera,Demospongiae,,,,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
244,244,IZ.098758,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,West Haven,Savin Rock,Rocky area west side of Bradley Point.,0,1,6/30/17,2017,Elder,41.252228,-72.956392
245,245,IZ.098791,Lacuna vincta,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
246,246,IZ.098792,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
247,247,IZ.098811,Littorina littorea,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
248,248,IZ.098867,Crassostrea virginica,Mollusca,Bivalvia,Pterioida,Ostreidae,Crassostrea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
249,249,IZ.098871,Nicolea,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
250,250,IZ.098877,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
251,251,IZ.098880,Polydora,Annelida,Polychaeta,Sedentarida,Spionidae,Polydora,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
252,252,IZ.098886,Eumida sanguinea,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
253,253,IZ.098887,Hydroides dianthus,Annelida,Polychaeta,Sedentarida,Serpulidae,Hydroides,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
254,254,IZ.098888,Idotea balthica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
255,255,IZ.098889,Idotea balthica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
256,256,IZ.098890,Erichsonella filiformis,Arthropoda,Malacostraca,Isopoda,Idoteidae,Erichsonella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
257,257,IZ.098898,Idotea balthica,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
258,258,IZ.098914,Nicolea,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
259,259,IZ.098931,Eumida sanguinea,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
260,260,IZ.098958,Eumida sanguinea,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
261,261,IZ.098961,Unciola,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
262,262,IZ.098966,Unciola,Arthropoda,Malacostraca,Amphipoda,Unciolidae,Unciola,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
263,263,IZ.098976,Pagurus pollicaris,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
264,264,IZ.098977,Hippolyte,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
265,265,IZ.098978,Neverita duplicata,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Neverita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
266,266,IZ.098979,Crepidula fornicata,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
267,267,IZ.098980,Crepidula plana,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
268,268,IZ.098981,Crepidula convexa,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
269,269,IZ.099006,Sabella microphthalma,Annelida,Polychaeta,Phyllodocida,Sabellidae,Sabella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
270,270,IZ.099014,Nicolea,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
271,271,IZ.099051,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
272,272,IZ.099078,Astyris lunata,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Astyris,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
273,273,IZ.099079,Astyris lunata,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Astyris,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
274,274,IZ.099080,Grandidierella,Arthropoda,Malacostraca,Amphipoda,Aoridae,Grandidierella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
275,275,IZ.099081,Caprella penantis,Arthropoda,Malacostraca,Amphipoda,Caprellidae,Caprella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
276,276,IZ.099082,Pagurus longicarpus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
277,277,IZ.099083,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
278,278,IZ.099084,Neanthes arenaceodentata,Annelida,Polychaeta,,Nereididae,Neanthes,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
279,279,IZ.099085,Eumida sanguinea,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
280,280,IZ.099146,Melita nitida,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
281,281,IZ.099147,Gammarus mucronatus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Sediment sieving along shore near the lighthouse and shore line of western breakwall rocks,0,1,7/5/17,2017,Elder,72.904255,-41.247607
282,282,IZ.099148,Schizoporella unicornis,Bryozoa,Gymnolaemata,Cheilostomata,Schizoporellidae,Schizoporella,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
283,283,IZ.099149,Nicolea,Annelida,Polychaeta,Terebellida,Terebellidae,Nicolea,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
284,284,IZ.099152,Harmothoe extenuata,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection below low tide line along beach and western breakwall rocks,0,1,7/12/17,2017,Elder,41.2475,-72.9039
285,285,IZ.099153,Harmothoe extenuata,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
286,286,IZ.099154,Cirratulus grandis,Annelida,Polychaeta,Spionida,Cirratulidae,Cirratulus,Atlantic Ocean,,Long Island Sound,USA,Connecticut,New Haven County,New Haven,Lighthouse Point,Collection along shore near the lighthouse and on western breakwall rocks,0,1,7/10/17,2017,Elder,75.9042,-41.2475
